run_id,ui_version,healer_mode,test_name,status,success,healed_steps,baseline_steps,failed_steps,details
20260420_214641_135736,version_3,heuristic,home_navigation_test,error,False,0,0,1,"Message: Healing ranked a candidate but could not resolve it in the live DOM for home_navigation_test/nav_login.; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception

Traceback (most recent call last):
  File ""E:\EB1A_Research\self_healing_stage_a\self_healing_stage_a\run_experiment.py"", line 204, in run_suite
    success, details = fn(driver, healer, base_root_url)
                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""E:\EB1A_Research\self_healing_stage_a\self_healing_stage_a\tests\test_home_navigation.py"", line 20, in run_home_navigation_test
    el, log = healer.find_element(driver,""home_navigation_test"",""index"",name,""id"",locator)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""E:\EB1A_Research\self_healing_stage_a\self_healing_stage_a\healing\self_heal_engine.py"", line 177, in find_element
    raise NoSuchElementException(
selenium.common.exceptions.NoSuchElementException: Message: Healing ranked a candidate but could not resolve it in the live DOM for home_navigation_test/nav_login.; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception

"
20260420_214641_135736,version_3,heuristic,login_test,error,False,0,0,1,"Message: Healing ranked a candidate but could not resolve it in the live DOM for login_test/username_input.; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception

Traceback (most recent call last):
  File ""E:\EB1A_Research\self_healing_stage_a\self_healing_stage_a\run_experiment.py"", line 204, in run_suite
    success, details = fn(driver, healer, base_root_url)
                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""E:\EB1A_Research\self_healing_stage_a\self_healing_stage_a\tests\test_login.py"", line 12, in run_login_test
    username, log1 = healer.find_element(
                     ^^^^^^^^^^^^^^^^^^^^
  File ""E:\EB1A_Research\self_healing_stage_a\self_healing_stage_a\healing\self_heal_engine.py"", line 177, in find_element
    raise NoSuchElementException(
selenium.common.exceptions.NoSuchElementException: Message: Healing ranked a candidate but could not resolve it in the live DOM for login_test/username_input.; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception

"
20260420_214641_135736,version_3,heuristic,navigation_flow_test,error,False,0,0,1,"Message: Healing ranked a candidate but could not resolve it in the live DOM for navigation_flow_test/nav_login.; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception

Traceback (most recent call last):
  File ""E:\EB1A_Research\self_healing_stage_a\self_healing_stage_a\run_experiment.py"", line 204, in run_suite
    success, details = fn(driver, healer, base_root_url)
                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""E:\EB1A_Research\self_healing_stage_a\self_healing_stage_a\tests\test_navigation_flow.py"", line 12, in run_navigation_flow_test
    nav_login, log1 = healer.find_element(driver,""navigation_flow_test"",""index"",""nav_login"",""id"",""nav-login"")
                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""E:\EB1A_Research\self_healing_stage_a\self_healing_stage_a\healing\self_heal_engine.py"", line 177, in find_element
    raise NoSuchElementException(
selenium.common.exceptions.NoSuchElementException: Message: Healing ranked a candidate but could not resolve it in the live DOM for navigation_flow_test/nav_login.; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception

"
20260420_214641_135736,version_3,heuristic,checkout_form_test,passed,True,3,1,0,"{""test_name"": ""checkout_form_test"", ""step_logs"": [{""test_case"": ""checkout_form_test"", ""page_name"": ""checkout"", ""element_name"": ""first_name"", ""original_locator"": ""first-name"", ""locator_type"": ""id"", ""requested_locator"": ""id=first-name"", ""healed"": true, ""healing_score"": 0.64, ""healed_by"": ""input#first-name-v"", ""status"": ""heal_success"", ""error"": ""Message: no such element: Unable to locate element: {\""method\"":\""css selector\"",\""selector\"":\""[id=\""first-name\""]\""}\n  (Session info: chrome=147.0.7727.56); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception\nStackt..."", ""timestamp"": ""20260420_214716_314782"", ""healed_locator"": ""input#first-name-v"", ""healed_candidate"": {""tag"": ""input"", ""text"": """", ""element_id"": ""first-name-v"", ""name"": """", ""class_name"": """", ""placeholder"": ""First Name"", ""aria_label"": """", ""type_attr"": """", ""value_attr"": """", ""parent_tag"": ""body"", ""sibling_count"": 5, ""dom_depth"": 3, ""css_path_hint"": ""input#first-name-v""}, ""score_breakdown"": {""tag_match"": 1, ""text_similarity"": 0, ""attribute_similarity"": 1.0, ""class_similarity"": 0, ""parent_similarity"": 1, ""depth_similarity"": 0.9, ""total_score"": 0.64}, ""dom_file"": ""data\\raw_dom\\checkout_form_test__first_name__20260420_214719_361265.html"", ""dom_meta_file"": ""data\\raw_dom\\checkout_form_test__first_name__20260420_214719_361265.json""}, {""test_case"": ""checkout_form_test"", ""page_name"": ""checkout"", ""element_name"": ""last_name"", ""original_locator"": ""last-name"", ""locator_type"": ""id"", ""requested_locator"": ""id=last-name"", ""healed"": true, ""healing_score"": 0.64, ""healed_by"": ""input#last-name-v"", ""status"": ""heal_success"", ""error"": ""Message: no such element: Unable to locate element: {\""method\"":\""css selector\"",\""selector\"":\""[id=\""last-name\""]\""}\n  (Session info: chrome=147.0.7727.56); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception\nStacktr..."", ""timestamp"": ""20260420_214719_377473"", ""healed_locator"": ""input#last-name-v"", ""healed_candidate"": {""tag"": ""input"", ""text"": """", ""element_id"": ""last-name-v"", ""name"": """", ""class_name"": """", ""placeholder"": ""Last Name"", ""aria_label"": """", ""type_attr"": """", ""value_attr"": """", ""parent_tag"": ""body"", ""sibling_count"": 5, ""dom_depth"": 3, ""css_path_hint"": ""input#last-name-v""}, ""score_breakdown"": {""tag_match"": 1, ""text_similarity"": 0, ""attribute_similarity"": 1.0, ""class_similarity"": 0, ""parent_similarity"": 1, ""depth_similarity"": 0.9, ""total_score"": 0.64}, ""dom_file"": ""data\\raw_dom\\checkout_form_test__last_name__20260420_214722_429132.html"", ""dom_meta_file"": ""data\\raw_dom\\checkout_form_test__last_name__20260420_214722_429132.json""}, {""test_case"": ""checkout_form_test"", ""page_name"": ""checkout"", ""element_name"": ""postal_code"", ""original_locator"": ""postal-code"", ""locator_type"": ""id"", ""requested_locator"": ""id=postal-code"", ""healed"": true, ""healing_score"": 0.6191666666666666, ""healed_by"": ""input#postal-code-v"", ""status"": ""heal_success"", ""error"": ""Message: no such element: Unable to locate element: {\""method\"":\""css selector\"",\""selector\"":\""[id=\""postal-code\""]\""}\n  (Session info: chrome=147.0.7727.56); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception\nStack..."", ""timestamp"": ""20260420_214722_451668"", ""healed_locator"": ""input#postal-code-v"", ""healed_candidate"": {""tag"": ""input"", ""text"": """", ""element_id"": ""postal-code-v"", ""name"": """", ""class_name"": """", ""placeholder"": ""ZIP Code"", ""aria_label"": """", ""type_attr"": """", ""value_attr"": """", ""parent_tag"": ""body"", ""sibling_count"": 5, ""dom_depth"": 3, ""css_path_hint"": ""input#postal-code-v""}, ""score_breakdown"": {""tag_match"": 1, ""text_similarity"": 0, ""attribute_similarity"": 0.9166666666666666, ""class_similarity"": 0, ""parent_similarity"": 1, ""depth_similarity"": 0.9, ""total_score"": 0.6191666666666666}, ""dom_file"": ""data\\raw_dom\\checkout_form_test__postal_code__20260420_214725_539112.html"", ""dom_meta_file"": ""data\\raw_dom\\checkout_form_test__postal_code__20260420_214725_539112.json""}, {""test_case"": ""checkout_form_test"", ""page_name"": ""checkout"", ""element_name"": ""finish_button"", ""original_locator"": ""finish-button"", ""locator_type"": ""id"", ""requested_locator"": ""id=finish-button"", ""healed"": false, ""healing_score"": null, ""healed_by"": null, ""status"": ""baseline_success"", ""error"": """", ""timestamp"": ""20260420_214725_554773""}]}"
20260420_214641_135736,version_3,heuristic,cart_page_test,passed,True,3,1,0,"{""test_name"": ""cart_page_test"", ""step_logs"": [{""test_case"": ""cart_page_test"", ""page_name"": ""cart"", ""element_name"": ""cart_title"", ""original_locator"": ""cart-title"", ""locator_type"": ""id"", ""requested_locator"": ""id=cart-title"", ""healed"": true, ""healing_score"": 0.8172727272727273, ""healed_by"": ""h2#cart-title-v"", ""status"": ""heal_success"", ""error"": ""Message: no such element: Unable to locate element: {\""method\"":\""css selector\"",\""selector\"":\""[id=\""cart-title\""]\""}\n  (Session info: chrome=147.0.7727.56); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception\nStackt..."", ""timestamp"": ""20260420_214725_921682"", ""healed_locator"": ""h2#cart-title-v"", ""healed_candidate"": {""tag"": ""h2"", ""text"": ""Shopping Cart"", ""element_id"": ""cart-title-v"", ""name"": """", ""class_name"": """", ""placeholder"": """", ""aria_label"": """", ""type_attr"": """", ""value_attr"": """", ""parent_tag"": ""body"", ""sibling_count"": 4, ""dom_depth"": 3, ""css_path_hint"": ""h2#cart-title-v""}, ""score_breakdown"": {""tag_match"": 1, ""text_similarity"": 1.0, ""attribute_similarity"": 0.9090909090909091, ""class_similarity"": 0, ""parent_similarity"": 1, ""depth_similarity"": 0.9, ""total_score"": 0.8172727272727273}, ""dom_file"": ""data\\raw_dom\\cart_page_test__cart_title__20260420_214728_946355.html"", ""dom_meta_file"": ""data\\raw_dom\\cart_page_test__cart_title__20260420_214728_946355.json""}, {""test_case"": ""cart_page_test"", ""page_name"": ""cart"", ""element_name"": ""cart_item1"", ""original_locator"": ""cart-item1"", ""locator_type"": ""id"", ""requested_locator"": ""id=cart-item1"", ""healed"": true, ""healing_score"": 0.8172727272727273, ""healed_by"": ""p#cart-item1-v"", ""status"": ""heal_success"", ""error"": ""Message: no such element: Unable to locate element: {\""method\"":\""css selector\"",\""selector\"":\""[id=\""cart-item1\""]\""}\n  (Session info: chrome=147.0.7727.56); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception\nStackt..."", ""timestamp"": ""20260420_214728_976470"", ""healed_locator"": ""p#cart-item1-v"", ""healed_candidate"": {""tag"": ""p"", ""text"": ""Backpack"", ""element_id"": ""cart-item1-v"", ""name"": """", ""class_name"": """", ""placeholder"": """", ""aria_label"": """", ""type_attr"": """", ""value_attr"": """", ""parent_tag"": ""body"", ""sibling_count"": 4, ""dom_depth"": 3, ""css_path_hint"": ""p#cart-item1-v""}, ""score_breakdown"": {""tag_match"": 1, ""text_similarity"": 1.0, ""attribute_similarity"": 0.9090909090909091, ""class_similarity"": 0, ""parent_similarity"": 1, ""depth_similarity"": 0.9, ""total_score"": 0.8172727272727273}, ""dom_file"": ""data\\raw_dom\\cart_page_test__cart_item1__20260420_214732_058220.html"", ""dom_meta_file"": ""data\\raw_dom\\cart_page_test__cart_item1__20260420_214732_058220.json""}, {""test_case"": ""cart_page_test"", ""page_name"": ""cart"", ""element_name"": ""cart_item2"", ""original_locator"": ""cart-item2"", ""locator_type"": ""id"", ""requested_locator"": ""id=cart-item2"", ""healed"": false, ""healing_score"": null, ""healed_by"": null, ""status"": ""baseline_success"", ""error"": """", ""timestamp"": ""20260420_214732_080482""}, {""test_case"": ""cart_page_test"", ""page_name"": ""cart"", ""element_name"": ""checkout_link"", ""original_locator"": ""checkout-link"", ""locator_type"": ""id"", ""requested_locator"": ""id=checkout-link"", ""healed"": true, ""healing_score"": 0.8221428571428572, ""healed_by"": ""a#checkout-link-v"", ""status"": ""heal_success"", ""error"": ""Message: no such element: Unable to locate element: {\""method\"":\""css selector\"",\""selector\"":\""[id=\""checkout-link\""]\""}\n  (Session info: chrome=147.0.7727.56); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception\nSta..."", ""timestamp"": ""20260420_214732_174845"", ""healed_locator"": ""a#checkout-link-v"", ""healed_candidate"": {""tag"": ""a"", ""text"": ""Checkout"", ""element_id"": ""checkout-link-v"", ""name"": """", ""class_name"": """", ""placeholder"": """", ""aria_label"": """", ""type_attr"": """", ""value_attr"": """", ""parent_tag"": ""body"", ""sibling_count"": 4, ""dom_depth"": 3, ""css_path_hint"": ""a#checkout-link-v""}, ""score_breakdown"": {""tag_match"": 1, ""text_similarity"": 1.0, ""attribute_similarity"": 0.9285714285714286, ""class_similarity"": 0, ""parent_similarity"": 1, ""depth_similarity"": 0.9, ""total_score"": 0.8221428571428572}, ""dom_file"": ""data\\raw_dom\\cart_page_test__checkout_link__20260420_214735_246992.html"", ""dom_meta_file"": ""data\\raw_dom\\cart_page_test__checkout_link__20260420_214735_246992.json""}]}"
20260420_214740_069553,version_4,heuristic,checkout_form_test,error,False,0,0,1,"Message: Healing ranked a candidate but could not resolve it in the live DOM for checkout_form_test/first_name.; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception

Traceback (most recent call last):
  File ""E:\EB1A_Research\self_healing_stage_a\self_healing_stage_a\run_experiment.py"", line 204, in run_suite
    success, details = fn(driver, healer, base_root_url)
                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""E:\EB1A_Research\self_healing_stage_a\self_healing_stage_a\tests\test_checkout.py"", line 12, in run_checkout_form_test
    first_name, log1 = healer.find_element(driver,""checkout_form_test"",""checkout"",""first_name"",""id"",""first-name"")
                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""E:\EB1A_Research\self_healing_stage_a\self_healing_stage_a\healing\self_heal_engine.py"", line 177, in find_element
    raise NoSuchElementException(
selenium.common.exceptions.NoSuchElementException: Message: Healing ranked a candidate but could not resolve it in the live DOM for checkout_form_test/first_name.; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception

"
20260420_214740_069553,version_4,heuristic,inventory_test,passed,True,1,1,0,"{""test_name"": ""inventory_test"", ""step_logs"": [{""test_case"": ""inventory_test"", ""page_name"": ""inventory"", ""element_name"": ""add_backpack_button"", ""original_locator"": ""add-backpack"", ""locator_type"": ""id"", ""requested_locator"": ""id=add-backpack"", ""healed"": true, ""healing_score"": 0.7907692307692308, ""healed_by"": ""button#add-backpack-v"", ""status"": ""heal_success"", ""error"": ""Message: no such element: Unable to locate element: {\""method\"":\""css selector\"",\""selector\"":\""[id=\""add-backpack\""]\""}\n  (Session info: chrome=147.0.7727.56); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception\nStac..."", ""timestamp"": ""20260420_214747_299998"", ""healed_locator"": ""button#add-backpack-v"", ""healed_candidate"": {""tag"": ""button"", ""text"": ""Add to cart"", ""element_id"": ""add-backpack-v"", ""name"": """", ""class_name"": """", ""placeholder"": """", ""aria_label"": """", ""type_attr"": """", ""value_attr"": """", ""parent_tag"": ""div"", ""sibling_count"": 2, ""dom_depth"": 7, ""css_path_hint"": ""button#add-backpack-v""}, ""score_breakdown"": {""tag_match"": 1, ""text_similarity"": 1.0, ""attribute_similarity"": 0.9230769230769231, ""class_similarity"": 0, ""parent_similarity"": 1, ""depth_similarity"": 0.6, ""total_score"": 0.7907692307692308}, ""dom_file"": ""data\\raw_dom\\inventory_test__add_backpack_button__20260420_214752_355502.html"", ""dom_meta_file"": ""data\\raw_dom\\inventory_test__add_backpack_button__20260420_214752_355502.json""}, {""test_case"": ""inventory_test"", ""page_name"": ""inventory"", ""element_name"": ""shopping_cart_link"", ""original_locator"": ""shopping_cart_link"", ""locator_type"": ""id"", ""requested_locator"": ""id=shopping_cart_link"", ""healed"": false, ""healing_score"": null, ""healed_by"": null, ""status"": ""baseline_success"", ""error"": """", ""timestamp"": ""20260420_214752_377524""}]}"
20260420_214740_069553,version_4,heuristic,navigation_flow_test,passed,True,3,0,0,"{""test_name"": ""navigation_flow_test"", ""step_logs"": [{""test_case"": ""navigation_flow_test"", ""page_name"": ""index"", ""element_name"": ""nav_login"", ""original_locator"": ""nav-login"", ""locator_type"": ""id"", ""requested_locator"": ""id=nav-login"", ""healed"": true, ""healing_score"": 0.6090476190476191, ""healed_by"": ""a#nav-products"", ""status"": ""heal_success"", ""error"": ""Message: no such element: Unable to locate element: {\""method\"":\""css selector\"",\""selector\"":\""[id=\""nav-login\""]\""}\n  (Session info: chrome=147.0.7727.56); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception\nStacktr..."", ""timestamp"": ""20260420_214752_720430"", ""healed_locator"": ""a#nav-products"", ""healed_candidate"": {""tag"": ""a"", ""text"": ""Catalog"", ""element_id"": ""nav-products"", ""name"": """", ""class_name"": """", ""placeholder"": """", ""aria_label"": """", ""type_attr"": """", ""value_attr"": """", ""parent_tag"": ""nav"", ""sibling_count"": 3, ""dom_depth"": 4, ""css_path_hint"": ""a#nav-products""}, ""score_breakdown"": {""tag_match"": 1, ""text_similarity"": 0.5, ""attribute_similarity"": 0.47619047619047616, ""class_similarity"": 0, ""parent_similarity"": 1, ""depth_similarity"": 0.9, ""total_score"": 0.6090476190476191}, ""dom_file"": ""data\\raw_dom\\navigation_flow_test__nav_login__20260420_214755_784509.html"", ""dom_meta_file"": ""data\\raw_dom\\navigation_flow_test__nav_login__20260420_214755_784509.json""}, {""test_case"": ""navigation_flow_test"", ""page_name"": ""login"", ""element_name"": ""login_products_link"", ""original_locator"": ""login-products-link"", ""locator_type"": ""id"", ""requested_locator"": ""id=login-products-link"", ""healed"": true, ""healing_score"": 0.5637955346650999, ""healed_by"": ""a#shopping_cart_link"", ""status"": ""heal_success"", ""error"": ""Message: no such element: Unable to locate element: {\""method\"":\""css selector\"",\""selector\"":\""[id=\""login-products-link\""]\""}\n  (Session info: chrome=147.0.7727.56); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexcepti..."", ""timestamp"": ""20260420_214755_955726"", ""healed_locator"": ""a#shopping_cart_link"", ""healed_candidate"": {""tag"": ""a"", ""text"": ""Go to Cart"", ""element_id"": ""shopping_cart_link"", ""name"": """", ""class_name"": """", ""placeholder"": """", ""aria_label"": """", ""type_attr"": """", ""value_attr"": """", ""parent_tag"": ""body"", ""sibling_count"": 5, ""dom_depth"": 3, ""css_path_hint"": ""a#shopping_cart_link""}, ""score_breakdown"": {""tag_match"": 1, ""text_similarity"": 0.2608695652173913, ""attribute_similarity"": 0.4864864864864865, ""class_similarity"": 0, ""parent_similarity"": 1, ""depth_similarity"": 0.9, ""total_score"": 0.5637955346650999}, ""dom_file"": ""data\\raw_dom\\navigation_flow_test__login_products_link__20260420_214759_004628.html"", ""dom_meta_file"": ""data\\raw_dom\\navigation_flow_test__login_products_link__20260420_214759_004628.json""}, {""test_case"": ""navigation_flow_test"", ""page_name"": ""inventory"", ""element_name"": ""shopping_cart_link"", ""original_locator"": ""shopping_cart_link"", ""locator_type"": ""id"", ""requested_locator"": ""id=shopping_cart_link"", ""healed"": true, ""healing_score"": 0.5431194295900178, ""healed_by"": ""a#checkout-link-v"", ""status"": ""heal_success"", ""error"": ""Message: no such element: Unable to locate element: {\""method\"":\""css selector\"",\""selector\"":\""[id=\""shopping_cart_link\""]\""}\n  (Session info: chrome=147.0.7727.56); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexceptio..."", ""timestamp"": ""20260420_214759_145591"", ""healed_locator"": ""a#checkout-link-v"", ""healed_candidate"": {""tag"": ""a"", ""text"": ""Proceed"", ""element_id"": ""checkout-link-v"", ""name"": """", ""class_name"": """", ""placeholder"": """", ""aria_label"": """", ""type_attr"": """", ""value_attr"": """", ""parent_tag"": ""body"", ""sibling_count"": 4, ""dom_depth"": 3, ""css_path_hint"": ""a#checkout-link-v""}, ""score_breakdown"": {""tag_match"": 1, ""text_similarity"": 0.23529411764705882, ""attribute_similarity"": 0.42424242424242425, ""class_similarity"": 0, ""parent_similarity"": 1, ""depth_similarity"": 0.9, ""total_score"": 0.5431194295900178}, ""dom_file"": ""data\\raw_dom\\navigation_flow_test__shopping_cart_link__20260420_214802_226497.html"", ""dom_meta_file"": ""data\\raw_dom\\navigation_flow_test__shopping_cart_link__20260420_214802_226497.json""}]}"
20260420_214740_069553,version_4,heuristic,home_navigation_test,error,False,0,0,1,"Message: Healing ranked a candidate but could not resolve it in the live DOM for home_navigation_test/welcome_text.; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception

Traceback (most recent call last):
  File ""E:\EB1A_Research\self_healing_stage_a\self_healing_stage_a\run_experiment.py"", line 204, in run_suite
    success, details = fn(driver, healer, base_root_url)
                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""E:\EB1A_Research\self_healing_stage_a\self_healing_stage_a\tests\test_home_navigation.py"", line 20, in run_home_navigation_test
    el, log = healer.find_element(driver,""home_navigation_test"",""index"",name,""id"",locator)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""E:\EB1A_Research\self_healing_stage_a\self_healing_stage_a\healing\self_heal_engine.py"", line 177, in find_element
    raise NoSuchElementException(
selenium.common.exceptions.NoSuchElementException: Message: Healing ranked a candidate but could not resolve it in the live DOM for home_navigation_test/welcome_text.; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception

"
20260420_214740_069553,version_4,heuristic,multi_add_to_cart_test,passed,True,3,1,0,"{""test_name"": ""multi_add_to_cart_test"", ""step_logs"": [{""test_case"": ""multi_add_to_cart_test"", ""page_name"": ""inventory"", ""element_name"": ""add_backpack"", ""original_locator"": ""add-backpack"", ""locator_type"": ""id"", ""requested_locator"": ""id=add-backpack"", ""healed"": true, ""healing_score"": 0.7907692307692308, ""healed_by"": ""button#add-backpack-v"", ""status"": ""heal_success"", ""error"": ""Message: no such element: Unable to locate element: {\""method\"":\""css selector\"",\""selector\"":\""[id=\""add-backpack\""]\""}\n  (Session info: chrome=147.0.7727.56); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception\nStac..."", ""timestamp"": ""20260420_214814_769532"", ""healed_locator"": ""button#add-backpack-v"", ""healed_candidate"": {""tag"": ""button"", ""text"": ""Add to cart"", ""element_id"": ""add-backpack-v"", ""name"": """", ""class_name"": """", ""placeholder"": """", ""aria_label"": """", ""type_attr"": """", ""value_attr"": """", ""parent_tag"": ""div"", ""sibling_count"": 2, ""dom_depth"": 7, ""css_path_hint"": ""button#add-backpack-v""}, ""score_breakdown"": {""tag_match"": 1, ""text_similarity"": 1.0, ""attribute_similarity"": 0.9230769230769231, ""class_similarity"": 0, ""parent_similarity"": 1, ""depth_similarity"": 0.6, ""total_score"": 0.7907692307692308}, ""dom_file"": ""data\\raw_dom\\multi_add_to_cart_test__add_backpack__20260420_214817_831092.html"", ""dom_meta_file"": ""data\\raw_dom\\multi_add_to_cart_test__add_backpack__20260420_214817_831092.json""}, {""test_case"": ""multi_add_to_cart_test"", ""page_name"": ""inventory"", ""element_name"": ""add_bike"", ""original_locator"": ""add-bike"", ""locator_type"": ""id"", ""requested_locator"": ""id=add-bike"", ""healed"": true, ""healing_score"": 0.7315789473684211, ""healed_by"": ""button#add-shirt-v"", ""status"": ""heal_success"", ""error"": ""Message: no such element: Unable to locate element: {\""method\"":\""css selector\"",\""selector\"":\""[id=\""add-bike\""]\""}\n  (Session info: chrome=147.0.7727.56); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception\nStacktra..."", ""timestamp"": ""20260420_214817_921829"", ""healed_locator"": ""button#add-shirt-v"", ""healed_candidate"": {""tag"": ""button"", ""text"": ""Add to cart"", ""element_id"": ""add-shirt-v"", ""name"": """", ""class_name"": """", ""placeholder"": """", ""aria_label"": """", ""type_attr"": """", ""value_attr"": """", ""parent_tag"": ""div"", ""sibling_count"": 2, ""dom_depth"": 5, ""css_path_hint"": ""button#add-shirt-v""}, ""score_breakdown"": {""tag_match"": 1, ""text_similarity"": 1.0, ""attribute_similarity"": 0.5263157894736842, ""class_similarity"": 0, ""parent_similarity"": 1, ""depth_similarity"": 1.0, ""total_score"": 0.7315789473684211}, ""dom_file"": ""data\\raw_dom\\multi_add_to_cart_test__add_bike__20260420_214821_020515.html"", ""dom_meta_file"": ""data\\raw_dom\\multi_add_to_cart_test__add_bike__20260420_214821_020515.json""}, {""test_case"": ""multi_add_to_cart_test"", ""page_name"": ""inventory"", ""element_name"": ""add_shirt"", ""original_locator"": ""add-shirt"", ""locator_type"": ""id"", ""requested_locator"": ""id=add-shirt"", ""healed"": true, ""healing_score"": 0.8150000000000001, ""healed_by"": ""button#add-shirt-v"", ""status"": ""heal_success"", ""error"": ""Message: no such element: Unable to locate element: {\""method\"":\""css selector\"",\""selector\"":\""[id=\""add-shirt\""]\""}\n  (Session info: chrome=147.0.7727.56); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception\nStacktr..."", ""timestamp"": ""20260420_214821_130625"", ""healed_locator"": ""button#add-shirt-v"", ""healed_candidate"": {""tag"": ""button"", ""text"": ""Add to cart"", ""element_id"": ""add-shirt-v"", ""name"": """", ""class_name"": """", ""placeholder"": """", ""aria_label"": """", ""type_attr"": """", ""value_attr"": """", ""parent_tag"": ""div"", ""sibling_count"": 2, ""dom_depth"": 5, ""css_path_hint"": ""button#add-shirt-v""}, ""score_breakdown"": {""tag_match"": 1, ""text_similarity"": 1.0, ""attribute_similarity"": 0.9, ""class_similarity"": 0, ""parent_similarity"": 1, ""depth_similarity"": 0.9, ""total_score"": 0.8150000000000001}, ""dom_file"": ""data\\raw_dom\\multi_add_to_cart_test__add_shirt__20260420_214824_154530.html"", ""dom_meta_file"": ""data\\raw_dom\\multi_add_to_cart_test__add_shirt__20260420_214824_154530.json""}, {""test_case"": ""multi_add_to_cart_test"", ""page_name"": ""inventory"", ""element_name"": ""shopping_cart_link"", ""original_locator"": ""shopping_cart_link"", ""locator_type"": ""id"", ""requested_locator"": ""id=shopping_cart_link"", ""healed"": false, ""healing_score"": null, ""healed_by"": null, ""status"": ""baseline_success"", ""error"": """", ""timestamp"": ""20260420_214824_249059""}]}"
